Name	Set	ImageFile	type	Rarity	Color	Cost	Inkwell	Classifications	Strength	Willpower	Lore	Text	Script
Chief Bogo - Gazelle Fan	AS	expansions/6/cards/367x512/17ba0791499db908433b80f37c5fbc89b870084b	Character	Co	Amber	4	True	['Storyborn']	4	4	1	YOU LIKE GAZELLE TOO? While you have acharacter named Gazelle in play, this charactergains Singer 6. (This character counts as cost 6 tosing songs.),	
Chip - Ranger Leader	AS	expansions/6/cards/367x512/7b52009b64fd0a2a49e6d8a939753077792b0554	Character	Un	Amber	4	True	['Storyborn', 'Hero']	3	4	2	THE VALUE OF FRIENDSHIP While you have acharacter named Dale in play, this character gainsSupport. (Whenever they quest, you may add their¤ to another chosen character's ¤ this turn.),	
Monterey Jack - Good-Hearted Ranger	AS	expansions/6/cards/367x512/bd307a3ec329e10a2cff8fb87480823da114f8f4	Character	Ra	Amber	4	True	['Storyborn', 'Ally']	0	7	2		"“There's only one thing I like more than cheese—
nothin'.”"
Chip 'n' Dale - Recovery Rangers	AS	expansions/6/cards/367x512/fa35e192121eabf3dabf9f5ea6abdbcbc107ac3b	Character	Ra	Amber	8	False	['Floodborn', 'Hero']	6	6	3	Shift 5 (You may pay 5 ⬡ to play this on top of one of yourcharacters named Chip or Dale.),(This character counts as being named both Chip and Dale.),SEARCH AND RESCUE During your turn, whenever a card isput into your inkwell, you may return a character card fromyour discard to your hand.,	
Judy Hopps - Resourceful Rabbit	AS	expansions/6/cards/367x512/f1abd670358e036c31296e66b3b66c382ac00812	Character	Ra	Amber	6	True	['Storyborn', 'Hero']	3	6	2	Support (Whenever this character quests, youmay add their ¤ to another chosen character's¤ this turn.),NEED SOME HELP? At the end of your turn, youmay ready another chosen character of yours.,	
Tiana - Restaurant Owner	AS	expansions/6/cards/367x512/1574bddb75c78a6fd2251d61e2993b5146201319	Character	Le	Amber	3	False	['Storyborn', 'Hero', 'Princess']	1	4	2	SPECIAL RESERVATION Whenever a character of yoursis challenged while this character is exerted, thechallenging character gets -3 ¤ this turn unless theirplayer pays 3 ⬡.,	"“The only way to get what you want in this world is
through hard work.”"
Grand Councilwoman - Federation Leader	AS	expansions/6/cards/367x512/0716d9708d321ffb6a00818614779e779925365c	Character	Un	Amber	2	True	['Storyborn', 'Alien']	1	3	1	FIND IT! Whenever this character quests, yourother Alien characters get +1 ◊ this turn.,	“I want an expert on this planet in here now!”
Dale - Mischievous Ranger	AS	expansions/6/cards/367x512/9e6a55b6b4563e652a23be9d623ca5055c356940	Character	Un	Amber	4	True	['Storyborn', 'Hero']	3	4	1	NUTS ABOUT PRANKS When you play thischaracter, you may put the top 3 cards of yourdeck into your discard to give chosen character-3 ¤ until the start of your next turn.,	
Nani - Caring Sister	AS	expansions/6/cards/367x512/b3f0c7f6bb763af1be91d9e74eabfeb199dc1f1f	Character	Ra	Amber	5	True	['Storyborn', 'Hero']	3	5	2	Support (Whenever this character quests, youmay add their ¤ to another chosen character's¤ this turn.),I AM SO SORRY 2 ⬡ — Chosen character gets-1 ¤ until the start of your next turn.,	
Simba - Pride Protector	AS	expansions/6/cards/367x512/91032ad7bbcb6cf72875e8e8207dcfba80173f7c	Character	Le	Amber	5	False	['Floodborn', 'Hero', 'Prince']	4	4	2	Shift 3 (You may pay 3 ⬡ to play this on top ofone of your characters named Simba.),UNDERSTAND THE BALANCE At the end of yourturn, if this character is exerted, you may readyyour other characters.,	
Kanga - Nurturing Mother	AS	expansions/6/cards/367x512/472b07b9fcf2c2451e8781e944bf5f77cd8457c8	Character	Ra	Amber	3	False	['Storyborn', 'Ally']	2	4	1	SAFE AND SOUND Whenever this characterquests, another chosen character of yours can'tbe challenged until the start of your next turn.,	"“My, you've had an awfully big adventure. Now it's
time to rest.”"
Rabbit - Indignant Pirate	AS	expansions/6/cards/367x512/12c6fc06c99a462375eeb3f43dfd832b08ca9e17	Character	Co	Amber	1	True	['Dreamborn', 'Ally', 'Pirate']	1	2	1	BE MORE CAREFUL When you play this character,you may remove up to 1 damage from chosencharacter.,	“See? I told you it was dangerous out there!”
Roo - Littlest Pirate	AS	expansions/6/cards/367x512/d435a6cdd786300dff204ee7c2ef942d3e9034e2	Character	Co	Amber	2	True	['Dreamborn', 'Ally', 'Pirate']	1	2	1	I'M A PIRATE TOO! When you play this character,you may give chosen character -2 ¤ until thestart of your next turn.,	"“Look at all my ships, mama! We're going on the
Azurite Sea!”"
Mr. Litwak - Arcade Owner	AS	expansions/6/cards/367x512/4d134bc072212ace2df385dae143139da74ec0ef	Character	Co	Amber	3	True	['Storyborn']	2	3	1	THE GANG'S ALL HERE Once during your turn,whenever you play another character, you mayready this character. He can't quest or challengefor the rest of this turn.,	“Come on in. Good to see you.”
Jim Hawkins - Honorable Pirate	AS	expansions/6/cards/367x512/f6e1126cedebf23e1463aee73f9df08783640400	Character	Su	Amber	7	True	['Dreamborn', 'Hero', 'Pirate', 'Captain']	4	7	2	Bodyguard (This character may enter play exerted.An opposing character who challenges one of yourcharacters must choose one with Bodyguard if able.),HIRE A CREW When you play this character, look at thetop 4 cards of your deck. You may reveal any number ofPirate character cards and put them into your hand. Putthe rest on the bottom of your deck in any order.,	
Stitch - Little Trickster	AS	expansions/6/cards/367x512/887309d048beef83ad3eabf2a79a64a389ab1c9f	Character	Co	Emerald	2	True	['Storyborn', 'Hero', 'Alien']	1	3	1	NEED A HAND? 1 ⬡ — This character gets +1 ¤this turn.,	"Always ready in an emergency—usually because
he caused it."
Good Job!	AS	expansions/6/cards/367x512/bc33ea4e26e5e1af1408321416956113a4658763	Action	Co	Amber	1	True					Chosen character gets +1 ◊ this turn.	"“Be proud of that badge. You earned it.”
—Judy Hopps"
I Won't Give In	AS	expansions/6/cards/367x512/0a57cb53ba59c46fc4b692527a38a87c78d84028	Action	Co	Amber	2	True	['Song']				(A character with cost 2 or more can ⟳ to sing thissong for free.),	'Til I reach the end, and then I'll start again
Rescue Rangers Away!	AS	expansions/6/cards/367x512/7719a1c782a1ba91c031a682a0a2f8658209adbf	Action	Un	Amber	2	True					Count the number of characters you have in play.Chosen character loses ¤ equal to that number untilthe start of your next turn.	
Safe and Sound	AS	expansions/6/cards/367x512/22d200f8670dbdb3e253a90eee5098477c95c23d	Action	Ra	Amber	2	False					Chosen character of yours can't be challenged untilthe start of your next turn.	“Here I am, mama!”
Naveen's Ukulele	AS	expansions/6/cards/367x512/632667547e7cd3e0466547863e1207a8c0c0c549	Item	Co	Amber	1	True					MAKE IT SING 1 ⬡, Banish this item — Chosen charactercounts as having +3 cost to sing songs this turn.,	"“I love this instrument! I strum, everyone dances.”
—Prince Naveen"
Pooh Pirate Ship	AS	expansions/6/cards/367x512/cb4e5208b4cd87268b208e49452ed6e89a68e0b8	Item	Ra	Amber	1	False					MAKE A RESCUE ⟳, 3 ⬡ — Return a Pirate charactercard from your discard to your hand.,	The friendliest ship on the Azurite Sea.
Scrump	AS	expansions/6/cards/367x512/b6692ea5df920cad691c20319a6fffd7a4a766b8	Item	Un	Amber	2	True					I MADE HER ⟳ one of your characters — Chosencharacter gets -2 ¤ until the start of your next turn.,	"“Her head is too big. So I pretend a bug laid eggs in her
ears...”
—Lilo"
Hundred Acre Island - Pooh's Home	AS	expansions/6/cards/367x512/f1f836cb4ea6efb2a0b1b99f41ad8b103eff4b59	Location	Co	Amber	1	True		1	5	0	FRIENDS FOREVER During an opponent's turn, whenever a character isbanished while here, gain 1 lore.,	
Sugar Rush Speedway - Finish Line	AS	expansions/6/cards/367x512/972a67c48192728a34979d9a35164c1295401b71	Location	Su	Amber	2	False		6	7	0	BRING IT HOME, KID! When you move a character here from a location,you may banish this location to gain 3 lore and draw 3 cards.,	
Hades - Lord of the Dead	AS	expansions/6/cards/367x512/fc074d501302eb2b93e2554793fcaf50b3bf7291	Character	Ra	Amethyst	6	False	['Storyborn', 'Villain', 'Deity']	3	4	3	SOUL COLLECTOR During an opponent's turn,whenever one of your other characters isbanished, gain 2 lore.,	"“You could say I'm big on the catch, not so much
on the release.”"
Madam Mim - Tiny Adversary	AS	expansions/6/cards/367x512/cb7a1d775e800fd1ee4049f7dca9e041eb9ba083	Character	Ra	Amethyst	2	True	['Storyborn', 'Villain', 'Sorcerer']	0	3	1	Challenger +1 (While challenging, this charactergets +1 ¤.),ZIM ZABBERIM BIM Your other characters gainChallenger +1.,	
Genie - Excited Shipbuilder	AS	expansions/6/cards/367x512/5b384ce32d8cdef02bc3a139d4cac0a22bb029e8	Character	Co	Amethyst	3	True	['Storyborn', 'Ally']	4	3	1		"“For the indecisive sailor we have three, count 'em,
three ships in one! It sails, it flies, it juliennes fries!
All for the low price of just one wish.”"
Sisu - In Her Element	AS	expansions/6/cards/367x512/ca3512f4dfa95a03169c5a670a4c91a19b3077b4	Character	Co	Amethyst	5	True	['Storyborn', 'Hero', 'Deity', 'Dragon']	3	6	2	Challenger +2 (While challenging, this character gets+2 ¤.),	“I'm a water dragon. This is water. It's sort of my thing.”
The White Rose - Jewel of the Garden	AS	expansions/6/cards/367x512/af3e133428b9e25c55bc59fe534248e6a0c0f17b	Character	Co	Amethyst	3	True	['Storyborn']	3	3	1	A WEALTH OF HAPPINESS When you play thischaracter, gain 1 lore.,	"“You can learn a lot of things from the flowers...”
—Alice"
Juju - Mama Odie's Companion	AS	expansions/6/cards/367x512/761f22b2c1593d0bb87e0b606f990ba4974706de	Character	Co	Amethyst	2	True	['Storyborn', 'Ally']	1	2	1	BEES' KNEES When you play this character, move 1damage counter from chosen character to chosenopposing character.,	"“Juju! You get yourself out of that there magic, you bad boy!”
—Mama Odie"
Rafiki - Shaman of the Savanna	AS	expansions/6/cards/367x512/92cfceb39d57d914ed8b14d0e37643de0797ae56	Character	Co	Amethyst	1	True	['Storyborn', 'Mentor', 'Sorcerer']	2	2	1		"“The signs, they never lie. The snake thinks he's
planned for everything...Oh, ho, ho! He forgot
about the owl. There's hope yet!”"
Tinker Bell - Fast Flier	AS	expansions/6/cards/367x512/0286dd552c9bea9a69ecb3759e7b94777635514b	Character	Co	Amethyst	3	True	['Storyborn', 'Ally', 'Fairy']	1	3	2	Evasive (Only characters with Evasive canchallenge this character.),	"She zips through the waves without a drop of
water touching her."
The Carpenter - Dinner Companion	AS	expansions/6/cards/367x512/98fbc42faedc02492397cb5962ea3a3ffc0a9243	Character	Co	Amethyst	2	True	['Storyborn']	1	1	1	I'LL GET YOU! When this character is banished,you may exert chosen character.,	"The Carpenter's stomach growled as he clenched
his hammer tight..."
Iago - Reappearing Parrot	AS	expansions/6/cards/367x512/fb644351560d8296fe6da332236b1f8d61b2828a	Character	Co	Amethyst	4	True	['Dreamborn', 'Ally']	4	2	1	GUESS WHO When this character is banished in achallenge, return this card to your hand.,	“You think you can get rid of me that easy?!”
The Walrus - Greedy Gourmand	AS	expansions/6/cards/367x512/fe2ef495a1152561572949784c16bf23abb28057	Character	Un	Amethyst	4	True	['Storyborn']	3	6	1		"...While the Walrus finished off the lot, down to
the final bite."
Scar - Tempestuous Lion	AS	expansions/6/cards/367x512/827bfc458708f0b442009c9c9836f7e4b65557fb	Character	Un	Amethyst	6	False	['Dreamborn', 'Villain', 'Sorcerer']	4	4	2	Rush (This character can challenge the turnthey're played.),Challenger +3 (While challenging, this charactergets +3 ¤.),	
Tinker Bell - Queen of the Azurite Fairies	AS	expansions/6/cards/367x512/64e095fe763fc62418378753f9402623bea9e227	Character	Un	Amethyst	7	True	['Floodborn', 'Ally', 'Queen', 'Fairy', 'Captain']	5	6	2	Shift 5 (You may pay 5 ⬡ to play this on top of one of yourcharacters named Tinker Bell.),Evasive (Only characters with Evasive can challenge thischaracter.),SHINING EXAMPLE Whenever this character quests, yourother Fairy characters get +1 ◊ this turn.,	
Diablo - Obedient Raven	AS	expansions/6/cards/367x512/2e01e17467891f7c933dbaa00e1459d23db3fe4f	Character	Un	Amethyst	1	True	['Storyborn', 'Ally']	0	1	1	FLY, MY PET! When this character is banished,you may draw a card.,	"“Go, and do not fail me.”
—Maleficent"
March Hare - Absurd Host	AS	expansions/6/cards/367x512/e1822db470e60d090affd0956d743cb0e7cdf113	Character	Un	Amethyst	4	True	['Storyborn']	2	3	2	Rush (This character can challenge the turnthey're played.),	“Clear the table? Don't mind if I do!”
Magic Carpet - Amazing Flier	AS	expansions/6/cards/367x512/b7eb6c689c037217079766fdb77c3bac3e51cb4c	Character	Un	Amethyst	3	True	['Storyborn', 'Ally']	1	3	3		"“Carpet's always come through for us before! He
won't let us down now.”
—Jasmine"
Rafiki - Ethereal Guide	AS	expansions/6/cards/367x512/a9334987ece78b6fe8bf130ef00b74847c1d3da6	Character	Ra	Amethyst	9	False	['Floodborn', 'Mentor', 'Sorcerer']	6	6	4	Shift 7 (You may pay 7 ⬡ to play this on top of one ofyour characters named Rafiki.),ASTRAL ATTUNEMENT During your turn, whenever acard is put into your inkwell, you may draw a card.,	
Genie - Wish Fulfilled	AS	expansions/6/cards/367x512/c5b76da3e608d34edb07244cd9b875ee86906328	Character	Ra	Amethyst	4	False	['Storyborn', 'Ally']	2	4	2	Evasive (Only characters with Evasive canchallenge this character.),WHAT COMES NEXT? When you play thischaracter, draw a card.,	“Oh, does that feel good!”
Sisu - Uniting Dragon	AS	expansions/6/cards/367x512/80e28a51cbc26fa4bd34938c5e593b36146f5e0c	Character	Su	Amethyst	4	False	['Storyborn', 'Hero', 'Deity', 'Dragon']	3	3	2	TRUST BUILDS TRUST Whenever this characterquests, reveal the top card of your deck. If it's aDragon character card, put it into your hand andrepeat this effect. Otherwise, put it on either thetop or the bottom of your deck.,	
Madam Mim - Truly Marvelous	AS	expansions/6/cards/367x512/8effee409c625e1a2d8f5033631840e6ce1dcb64	Character	Su	Amethyst	3	False	['Storyborn', 'Villain', 'Sorcerer']	2	3	1	OH, BAT GIZZARDS 2 ⬡, Choose and discard acard — Gain 1 lore.,	"“I'll give you a sporting chance. I'm mad about
games, you know.”"
Yzma - Conniving Chemist	AS	expansions/6/cards/367x512/54ceb91256e8190e474aa752a6e0650a2df5ba37	Character	Le	Amethyst	4	True	['Storyborn', 'Villain', 'Sorcerer']	3	3	2	FEEL THE POWER ⟳ — If you have fewer than 3cards in your hand, draw until you have 3 cards inyour hand.,	"“One of these has got to work. Let's see what
happens.”"
Mama Odie - Solitary Sage	AS	expansions/6/cards/367x512/9109c85a45b703f87f1413a405549a2cea9ab556	Character	Ra	Amethyst	5	False	['Storyborn', 'Ally', 'Sorcerer']	4	5	1	I'VE GOT TO DO EVERYTHING AROUND HEREWhenever you play a song, you may move up to2 damage counters from chosen character tochosen opposing character.,	
Peter Pan - Shadow Catcher	AS	expansions/6/cards/367x512/667be543b02294b7624119adc3a725473df39885	Character	Un	Amethyst	4	False	['Storyborn', 'Hero']	1	3	1	GOTCHA! During your turn, whenever a cardis put into your inkwell, exert chosen opposingcharacter.,	“You're not getting away from me this time!”
Mad Hatter - Eccentric Host	AS	expansions/6/cards/367x512/5a5b0f9b7d3f8fc84c3cef8fd8efaaa6c70d75ab	Character	Su	Amethyst	1	True	['Storyborn']	1	1	1	WE'LL HAVE TO LOOK INTO THIS Whenever thischaracter quests, you may look at the top card ofchosen player's deck. Put it on top of their deckor into their discard.,	
A Very Merry Unbirthday	AS	expansions/6/cards/367x512/e6c3dd630428fd54834172b8fd2735fed9416da4	Action	Co	Amethyst	1	True	['Song']				(A character with cost 1 or more can ⟳ to sing this song for free.),	"Now blow the candle out, my dear
And make your wish come true"
Genie - Wonderful Trickster	AS	expansions/6/cards/367x512/6c1e671f9af5b46d9c1a52067bdf0e53685674f7	Character	Le	Amethyst	7	True	['Floodborn', 'Ally']	4	7	2	Shift 5 (You may pay 5 ⬡ to play this on top of one of yourcharacters named Genie.),YOUR REWARD AWAITS Whenever you play a card, draw a card.,FORBIDDEN TREASURE At the end of your turn, put all thecards in your hand on the bottom of your deck in any order.,	
Making Magic	AS	expansions/6/cards/367x512/511a418e72591eb7e33f703f04c3fa16df6c90bd	Action	Co	Amethyst	3	True					Move 1 damage counter from chosen character tochosen opposing character. Draw a card.	"“That's got some zang to it!”
—Mama Odie"
Lose the Way	AS	expansions/6/cards/367x512/a17554a0d2b15a664c0e73900184544f19e70227	Action	Un	Amethyst	2	True					Exert chosen character. Then, you may choose anddiscard a card. If you do, the exerted character can'tready at the start of their next turn.	"“Well, when one's lost, I suppose it's good advice to stay
where you are until someone finds you.”
—Alice"
Seeking the Half Crown	AS	expansions/6/cards/367x512/c66c65175fecc3103b3b587be9b5b230889c8628	Action	Ra	Amethyst	5	False					For each Sorcerer character you have in play, you pay 1 ⬡ lessto play this action.,	"“I see the other half, in the Inklands. Quick, my tiny
companion! Fetch me that crown!”
—Jafar"
Maleficent's Staff	AS	expansions/6/cards/367x512/2a459380709e2fe4ac2dae5733c73225ff6cfee1	Item	Ra	Amethyst	2	True					BACK, FOOLS! Whenever one of your opponents'characters, items, or locations is returned to their handfrom play, gain 1 lore.,	
